"ne0013" "ne0014" "ne0015" "ne0016" "ne0017" "ne0020" "ne0021" "ne0022" "ne0030" "ne0033" "ne0035" "ne0036" "ne0037"
"capitán" 0.0431447746883988 0.0401803651948748 0.032088993475238 0.0165940676208256 0 0.050145878920496 0.343819159026241 0.14219549849679 0.00411361813282873 0.0212458006347183 0.0147923944335082 0.147096318669465 0.00870549316618786
"brazos" 0.129434324065197 0.0669672753247913 0.112311477163333 0.0829703381041278 0.113918806959403 0.0547045951859956 0.0790388871324692 0.0487527423417567 0.0493634175939448 0.0398358761900968 0.0386878008260983 0.029419263733893 0.113171411160442
"cara" 0.00958772770853308 0.0133934550649583 0.016044496737619 0.0414851690520639 0.0466031483015742 0.237053245805981 0.154125829908315 0.0284390996993581 0.0719883173245028 0.0398358761900968 0.0455150597954098 0.0588385274677859 0.0348219726647515
"fondo" 0.191754554170662 0.102683155498013 0.16044496737619 0.0456336859572703 0.10874067937034 0.0364697301239971 0.0197597217831173 0.0731291135126351 0.0411361813282873 0.0345244260314172 0.0261711593823606 0.0333418322317453 0.174109863323757
"luz" 0.11025886864813 0.089289700433055 0.0427853246336507 0.0622277535780958 0.103562551781276 0.104850474106492 0.0276636104963642 0.0528154708702364 0.0534770357267735 0.0358522885710871 0.0375499243312131 0.0431482534763763 0.217637329154697
"mal" 0.0191754554170662 0.0446448502165275 0.016044496737619 0.0580792366728894 0.0776719138359569 0.0182348650619985 0.0553272209927284 0.0731291135126351 0.0493634175939448 0.0770160273008538 0.069410466188 0.0627610959656383 0
"momento" 0.0767018216682646 0.102683155498013 0.176489464113809 0.136901057871811 0.0310687655343828 0.0729394602479942 0.0711349984192223 0.044690013813277 0.0267385178633867 0.0265572507933979 0.0352741713414426 0.0647223802145645 0.0261164794985636
"tres" 0.062320230105465 0.035715880173222 0.0374371590544443 0.0290396183364447 0.0724937862468931 0.0592633114514953 0.0711349984192223 0.105630941740473 0.0555338447931878 0.0584259517454753 0.055755948249377 0.0274579794849668 0.113171411160442
"palacio" 0.278044103547459 0.00446448502165275 0.155096801796984 0.00829703381041278 0.0155343827671914 0.0911743253099927 0.0395194435662346 0.0325018282278378 0.00205680906641436 0.0863110650785431 0.0591695777340327 0.00392256849785239 0.00870549316618786
"casa" 0.0527325023969319 0.0446448502165275 0.048133490212857 0.0995644057249533 0.0362468931234466 0.118526622902991 0.0671830540625988 0.0771918420411148 0.0185112815977293 0.0597538142851452 0.064858960208459 0.0254966952360406 0.0261164794985636
"rey" 0.0335570469798658 0.035715880173222 0.00534816557920633 0.219871395975939 0.0466031483015742 0.0957330415754923 0.0869427758457161 0.0568781993987162 0.00617042719924309 0.0531145015867957 0.0750998486624262 0.00980642124463098 0
"vez" 0.0527325023969319 0.0848252154114023 0.112311477163333 0.124455507156192 0.0673156586578293 0.0410284463894967 0.0474233322794815 0.0406272852847973 0.0390793722618729 0.0504587765074559 0.0375499243312131 0.0549159589699335 0.0522329589971272
"les" 0.0479386385426654 0.053573820259833 0.0106963311584127 0.0705247873885086 0.0569594034797017 0.0364697301239971 0.106702497628833 0.0975054846835134 0.0555338447931878 0.062409539364485 0.0329984183516721 0.0353031164806715 0.139287890659006
"sí" 0.215723873441994 0.035715880173222 0.0695261525296823 0.0705247873885086 0.165700082850041 0.0774981765134938 0.0592791653493519 0.125944584382872 0.0143976634649006 0.0278851133330678 0.0250332828874754 0.0313805479828191 0.0174109863323757
"volvió" 0.119846596356663 0.0401803651948748 0.106963311584127 0.074673304293715 0.0207125103562552 0.12764405543399 0.122510275055327 0.0731291135126351 0.0287953269298011 0.0358522885710871 0.0386878008260983 0.0353031164806715 0
"nada" 0.062320230105465 0.053573820259833 0.032088993475238 0.0663762704833022 0.0103562551781276 0.0227935813274982 0.0316155548529877 0.0650036564556756 0.0308521359962155 0.0663931269834947 0.0716862191777704 0.0725675172102693 0.0174109863323757
"hombre" 0.00479386385426654 0.0446448502165275 0.0213926623168253 0.0456336859572703 0.0207125103562552 0.0683807439824945 0.0869427758457161 0.0690663849841554 0.0473066085275304 0.0464751888884463 0.0489286892800655 0.109831917939867 0.0261164794985636
"niño" 0.0239693192713327 0.053573820259833 0.0534816557920633 0.0165940676208256 0.0621375310687655 0.0273522975929978 0.126462219411951 0.0406272852847973 0.0493634175939448 0.037180151110757 0.106960390519213 0.00588385274677859 0.0348219726647515
"así" 0.0527325023969319 0.0669672753247913 0.0427853246336507 0.0539307197676831 0.0466031483015742 0.0592633114514953 0.0632311097059753 0.0365645567563175 0.0390793722618729 0.0531145015867957 0.064858960208459 0.0549159589699335 0.0261164794985636
"frente" 0.0767018216682646 0.0491093352381803 0.064177986950476 0.0373366521468575 0.0673156586578293 0.0410284463894967 0.043471387922858 0.0853172990980743 0.0781587445237459 0.0305408384124075 0.0500665657749508 0.0451095377253025 0.0957604248280665
"concha" 1.0882070949185 0.00446448502165275 0 0.00414851690520639 0 0.00911743253099927 0.00395194435662346 0 0.00205680906641436 0.00132786253966989 0.00568938247442623 0.0019612842489262 0
"ante" 0.0719079578139981 0.0625027903031385 0.0534816557920633 0.0829703381041278 0.0673156586578293 0.050145878920496 0.0474233322794815 0.0812545705695945 0.0370225631954586 0.0305408384124075 0.0625832072186885 0.0490321062231549 0.0174109863323757
"doña" 0.0191754554170662 0.0089289700433055 0.00534816557920633 0.0871188550093342 0 0.00911743253099927 0.0158077774264938 0.0934427561550337 0.0575906538596022 0.0584259517454753 0.0637210837135737 0.103948065193088 0
"maría" 0.11025886864813 0.0089289700433055 0.508075730024602 0.207425845260319 0.0207125103562552 0.0364697301239971 0.0118558330698704 0.0121881855854392 0.00411361813282873 0.0146064879363688 0.0364120478363278 0.00784513699570479 0.00870549316618786
"luego" 0.0287631831255992 0.0580383052814858 0.096266980425714 0.0705247873885086 0.0466031483015742 0.0774981765134938 0.106702497628833 0.0609409279271959 0.0658178901252597 0.0292129758727377 0.0318605418567869 0.0549159589699335 0.0435274658309393
"aún" 0.062320230105465 0.071431760346444 0.0427853246336507 0.0788218211989214 0.0517812758906379 0.0729394602479942 0.0553272209927284 0.0771918420411148 0.045249799461116 0.0398358761900968 0.0523423187647213 0.0411869692274501 0.00870549316618786
"mucho" 0.0910834132310642 0.0401803651948748 0.048133490212857 0.0788218211989214 0.025890637945319 0.0455871626549964 0.0553272209927284 0.044690013813277 0.0329089450626298 0.0491309139677861 0.0637210837135737 0.0549159589699335 0.00870549316618786
"tengo" 0.0671140939597315 0.0401803651948748 0.0427853246336507 0.0373366521468575 0.0414250207125104 0.0410284463894967 0.0750869427758457 0.0650036564556756 0.0555338447931878 0.0517866390471258 0.060307454228918 0.0372644007295977 0.0174109863323757
"tierra" 0.0335570469798658 0.0803607303897495 0.032088993475238 0.0248911014312383 0.0776719138359569 0.100291757840992 0.0869427758457161 0.0568781993987162 0.0534770357267735 0.0451473263487764 0.0261711593823606 0.019612842489262 0.235048315487072
"mujer" 0.0527325023969319 0.0669672753247913 0.016044496737619 0.0414851690520639 0.0155343827671914 0.109409190371991 0.0908947202023395 0.0284390996993581 0.0185112815977293 0.0610816768248151 0.0341362948465574 0.0823739384549003 0.0522329589971272
"alma" 0.0958772770853308 0.0803607303897495 0.096266980425714 0.107861439535366 0.0673156586578293 0.0455871626549964 0.0632311097059753 0.109693670268953 0.0287953269298011 0.0278851133330678 0.0295847888670164 0.0254966952360406 0.0435274658309393
"sólo" 0.0527325023969319 0.071431760346444 0.0267408278960317 0.0912673719145406 0.0673156586578293 0.050145878920496 0.051375276636105 0.0650036564556756 0.0411361813282873 0.0398358761900968 0.0409635538158688 0.0470708219742287 0.0609384521633151
"murmuró" 0.100671140939597 0.071431760346444 0.0588298213712697 0.132752540966604 0.0466031483015742 0.0729394602479942 0.0908947202023395 0.0934427561550337 0.022624899730558 0.0451473263487764 0.0216196534028197 0.0137289897424834 0
"san" 0.0383509108341323 0.0312513951515693 0.016044496737619 0.0331881352416511 0.243371996685998 0.0227935813274982 0.0592791653493519 0.0284390996993581 0.0246817087969724 0.0318687009520774 0.055755948249377 0.0706062329613431 0.00870549316618786
"guerra" 0 0.00446448502165275 0 0.124455507156192 0 0.191466083150985 0.142269996838445 0.170634598196149 0.0246817087969724 0.0132786253966989 0.0204817769079344 0.0117677054935572 0.208931835988509
"has" 0.0719079578139981 0.0089289700433055 0.0106963311584127 0.0373366521468575 0.0517812758906379 0.0136761487964989 0.043471387922858 0.0487527423417567 0.0329089450626298 0.087638927618213 0.0489286892800655 0.0627610959656383 0
"puso" 0.0335570469798658 0.0133934550649583 0.0534816557920633 0.0290396183364447 0.025890637945319 0.0319110138584974 0.10275055327221 0.0365645567563175 0.0473066085275304 0.0491309139677861 0.0523423187647213 0.0764900857081217 0
"quién" 0.0383509108341323 0.0491093352381803 0.0695261525296823 0.0580792366728894 0.0310687655343828 0.0319110138584974 0.0829908314890926 0.0406272852847973 0.0575906538596022 0.0597538142851452 0.0318605418567869 0.0549159589699335 0
"voces" 0.0383509108341323 0.0625027903031385 0.0374371590544443 0.0622277535780958 0.0932062966031483 0.0683807439824945 0.094846664558963 0.044690013813277 0.0329089450626298 0.0398358761900968 0.0375499243312131 0.0274579794849668 0.113171411160442
"marquesa" 0 0.053573820259833 0.00534816557920633 0.0248911014312383 0 0 0 0.117819127325912 0 0.207146556188503 0.0147923944335082 0 0
"sangre" 0.0143815915627996 0.0223224251082638 0.0374371590544443 0.0497822028624767 0.0310687655343828 0.0592633114514953 0.051375276636105 0.0690663849841554 0.0246817087969724 0.0398358761900968 0.0659968367033442 0.0529546747210073 0.113171411160442
"sol" 0.100671140939597 0.174114915844457 0.0695261525296823 0.0497822028624767 0.134631317315659 0.050145878920496 0.043471387922858 0.0406272852847973 0.0329089450626298 0.0199179380950484 0.0307226653619016 0.0274579794849668 0.00870549316618786
"pie" 0.0767018216682646 0.0669672753247913 0.080222483688095 0.0829703381041278 0.0569594034797017 0.0820568927789934 0.094846664558963 0.0325018282278378 0.0287953269298011 0.0411637387297667 0.0284469123721311 0.029419263733893 0.0261164794985636
"hizo" 0.0335570469798658 0.0491093352381803 0.0695261525296823 0.0539307197676831 0.0207125103562552 0.109409190371991 0.0869427758457161 0.0853172990980743 0.0370225631954586 0.0345244260314172 0.0329984183516721 0.0411869692274501 0.00870549316618786
"otros" 0.00958772770853308 0.0401803651948748 0.064177986950476 0.0373366521468575 0.0880281690140845 0.050145878920496 0.0987986089155865 0.0487527423417567 0.0246817087969724 0.0491309139677861 0.0352741713414426 0.029419263733893 0.130582397492818
"medio" 0.115052732502397 0.089289700433055 0.0855706492673013 0.0165940676208256 0.0776719138359569 0.0547045951859956 0.0671830540625988 0.0568781993987162 0.0205680906641436 0.0305408384124075 0.0261711593823606 0.0411869692274501 0.0609384521633151
"puesto" 0.0287631831255992 0.0267869101299165 0.0267408278960317 0.0207425845260319 0.0155343827671914 0.0136761487964989 0.0197597217831173 0.0203136426423986 0.0719883173245028 0.0663931269834947 0.0625832072186885 0.0509933904720811 0.0174109863323757
"miró" 0.0575263662511985 0.035715880173222 0.064177986950476 0.0663762704833022 0.025890637945319 0.0455871626549964 0.118558330698704 0.0771918420411148 0.0349657541290442 0.0265572507933979 0.0261711593823606 0.0607998117167121 0.00870549316618786
"plata" 0.0719079578139981 0.0491093352381803 0.0213926623168253 0.00829703381041278 0.0621375310687655 0.24617067833698 0.134366108125198 0.0162509141139189 0.100783644254304 0.00531145015867957 0.0113787649488525 0.00980642124463098 0
"alto" 0.0431447746883988 0.0491093352381803 0.0267408278960317 0.0414851690520639 0.0569594034797017 0.0957330415754923 0.130414163768574 0.0690663849841554 0.0267385178633867 0.0331965634917473 0.0329984183516721 0.019612842489262 0.0609384521633151
"esos" 0.0335570469798658 0.0446448502165275 0.0106963311584127 0.0497822028624767 0.0207125103562552 0.0410284463894967 0.0316155548529877 0.0325018282278378 0.0287953269298011 0.0610816768248151 0.0580317012391475 0.0549159589699335 0.0174109863323757
"hijo" 0.0191754554170662 0.0133934550649583 0.0267408278960317 0.0124455507156192 0.0828500414250207 0.0957330415754923 0.122510275055327 0.0812545705695945 0.00617042719924309 0.0491309139677861 0.0455150597954098 0.029419263733893 0.0261164794985636
"veces" 0.0719079578139981 0.0758962453680968 0.064177986950476 0.0539307197676831 0.0776719138359569 0.100291757840992 0.0553272209927284 0.0568781993987162 0.0349657541290442 0.025229388253728 0.0238954063925901 0.0274579794849668 0.0696439453295029
"luna" 0.0719079578139981 0.111612125541319 0.0748743181088887 0.0497822028624767 0.119096934548467 0.0410284463894967 0.0197597217831173 0.044690013813277 0.0246817087969724 0.0358522885710871 0.0125166414437377 0.0509933904720811 0.0696439453295029
"aquellos" 0.0431447746883988 0.089289700433055 0.0588298213712697 0.0622277535780958 0.0621375310687655 0.050145878920496 0.0671830540625988 0.0325018282278378 0.0308521359962155 0.0318687009520774 0.0421014303107541 0.0254966952360406 0.0435274658309393
"estoy" 0.0719079578139981 0.0133934550649583 0.0267408278960317 0.0290396183364447 0.0103562551781276 0.0182348650619985 0.00790388871324692 0.0690663849841554 0.0411361813282873 0.0690488520628345 0.0568938247442623 0.0353031164806715 0.00870549316618786
"tarde" 0.0862895493767977 0.0401803651948748 0.0748743181088887 0.0290396183364447 0.119096934548467 0.0592633114514953 0.0592791653493519 0.0203136426423986 0.0246817087969724 0.0292129758727377 0.0375499243312131 0.029419263733893 0.0870549316618787
"mujeres" 0.0479386385426654 0.0491093352381803 0.0106963311584127 0.0705247873885086 0.0932062966031483 0.0774981765134938 0.201549162187796 0.0365645567563175 0.00617042719924309 0.0159343504760387 0.0250332828874754 0.0215741267381882 0.104465917994254
"pronto" 0.0287631831255992 0.0758962453680968 0.0695261525296823 0.0829703381041278 0.0517812758906379 0.0683807439824945 0.0592791653493519 0.0853172990980743 0.0185112815977293 0.0225736631743882 0.0261711593823606 0.0372644007295977 0.0870549316618787
"aire" 0.0287631831255992 0.0223224251082638 0.0695261525296823 0.0290396183364447 0.0466031483015742 0.0410284463894967 0.0632311097059753 0.0568781993987162 0.0205680906641436 0.0597538142851452 0.0409635538158688 0.0333418322317453 0.0609384521633151
"parece" 0.062320230105465 0.017857940086611 0.016044496737619 0.0331881352416511 0.025890637945319 0.0319110138584974 0.0237116661397408 0.0406272852847973 0.045249799461116 0.0544423641264656 0.0523423187647213 0.0470708219742287 0.0435274658309393
"uno" 0.0575263662511985 0.0491093352381803 0.032088993475238 0.0829703381041278 0.0517812758906379 0.0638220277169949 0.0632311097059753 0.0731291135126351 0.0185112815977293 0.0305408384124075 0.0341362948465574 0.0313805479828191 0.0783494384956908
"amigo" 0 0.017857940086611 0.016044496737619 0.0414851690520639 0 0.0182348650619985 0.0237116661397408 0.0243763711708784 0.0884427898558177 0.0398358761900968 0.0329984183516721 0.111793202188793 0.00870549316618786
